contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type
NVDA250221P01510000,2024-03-13 15:14:24+00:00,1510.0,634.95,626.5,635.7,0.0,0.0,40.0,39.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01520000,2024-05-07 15:35:06+00:00,1520.0,621.9,372.0,378.4,0.0,0.0,32.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01530000,2024-05-07 15:35:09+00:00,1530.0,630.95,379.5,385.65,0.0,0.0,32.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01540000,2024-03-13 15:12:23+00:00,1540.0,661.9,656.05,666.55,0.0,0.0,52.0,28.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01550000,2024-03-07 18:33:29+00:00,1550.0,642.8,666.75,678.3,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01560000,2024-03-13 15:10:58+00:00,1560.0,679.28,675.25,686.35,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01570000,2024-05-08 15:01:52+00:00,1570.0,664.7,408.15,415.55,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01580000,2024-05-07 15:35:14+00:00,1580.0,678.6,418.7,424.85,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01600000,2024-03-11 18:49:12+00:00,1600.0,738.25,723.95,736.6,0.0,0.0,32.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01610000,2024-03-07 16:46:22+00:00,1610.0,700.3,723.75,736.65,0.0,0.0,,96.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01620000,2024-03-07 17:49:21+00:00,1620.0,709.65,733.5,750.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01630000,2024-03-07 18:22:20+00:00,1630.0,719.95,743.0,756.4,0.0,0.0,,7.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01640000,2024-04-29 16:24:47+00:00,1640.0,764.85,513.45,526.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01650000,2024-03-08 19:20:53+00:00,1650.0,775.13,762.75,776.15,0.0,0.0,16.0,21.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01660000,2024-06-04 18:16:21+00:00,1660.0,527.49,481.65,489.3,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01670000,2024-03-08 19:19:11+00:00,1670.0,794.69,782.45,799.75,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01680000,2024-05-23 15:01:47+00:00,1680.0,641.9,498.6,506.25,0.0,0.0,16.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01690000,2024-05-08 15:02:02+00:00,1690.0,781.7,507.05,514.8,0.0,0.0,18.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01700000,2024-03-07 17:42:30+00:00,1700.0,789.9,812.4,830.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01710000,2024-03-11 16:58:35+00:00,1710.0,840.8,831.1,848.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01720000,2024-03-13 14:13:18+00:00,1720.0,834.7,828.5,843.95,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01730000,2024-03-08 19:21:34+00:00,1730.0,850.46,840.0,858.75,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01740000,2024-03-19 16:15:47+00:00,1740.0,869.65,882.75,901.95,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01750000,2024-03-07 19:14:40+00:00,1750.0,828.6,860.0,878.75,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01760000,2024-04-29 16:24:47+00:00,1760.0,884.57,621.5,634.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01770000,2024-03-12 14:52:54+00:00,1770.0,873.35,876.4,890.25,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01780000,2024-03-07 19:12:00+00:00,1780.0,858.95,890.0,910.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01790000,2024-03-07 19:10:41+00:00,1790.0,868.95,900.0,920.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01880000,2024-05-23 15:01:47+00:00,1880.0,838.96,676.65,685.05,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01910000,2024-03-12 14:53:26+00:00,1910.0,1010.2,1013.75,1030.15,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01920000,2024-03-12 14:53:56+00:00,1920.0,1020.6,1024.3,1040.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P01940000,2024-05-23 17:36:08+00:00,1940.0,878.0,733.0,741.45,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P02100000,2024-05-29 18:56:06+00:00,2100.0,949.12,887.6,896.9,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P02220000,2024-05-29 18:56:06+00:00,2220.0,1069.24,1006.4,1016.6,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
